OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_AIANNH_20|GEOID_AIANNH_20|NAMELSAD_AIANNH_20|AREALAND_AIANNH_20|AREAWATER_AIANNH_20|MTFCC_AIANNH_20|CLASSFP_AIANNH_20|FUNCSTAT_AIANNH_20|AREALAND_PART|AREAWATER_PART
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139838|5276|Waimanu Hawaiian Home Land|835382|0|G2120|F1|N|835382|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050129449|5281|Waimea Hawaiian Home Land|61023810|13039|G2120|F1|N|61023810|13039
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139834|5283|Waiohinu Hawaiian Home Land|1116534|0|G2120|F1|N|1116534|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262413|5286|Waiohuli (Residential) Hawaiian Home Land|14917552|0|G2120|F1|N|14917552|0
2119035951821020|1601|Congressional District 1|102045232110|1308831859|G5200|N|||||||||96996922950|1245343856
2119035951821020|1601|Congressional District 1|102045232110|1308831859|G5200|N|25190131609019|0705|Coeur d'Alene Reservation|1356763279|32638424|G2100|D2|A|1356763279|32638424
2119035951821020|1601|Congressional District 1|102045232110|1308831859|G5200|N|25190388266578|0965|Duck Valley Reservation|1166983076|5248490|G2100|D2|A|585226975|3685936
2119035951821020|1601|Congressional District 1|102045232110|1308831859|G5200|N|25190137223749|1800|Kootenai Reservation|12370651|229787|G2100|D1|A|12370651|229787
2119035951821020|1601|Congressional District 1|102045232110|1308831859|G5200|N|25190152193015|2445|Nez Perce Reservation|3093948255|26933856|G2100|D2|A|3093948255|26933856
2119035951821039|1602|Congressional District 2|112004691386|1082745886|G5200|N|||||||||109896011204|975388201
2119035951821039|1602|Congressional District 2|112004691386|1082745886|G5200|N|25190386688180|1185|Fort Hall Reservation|2108680182|107357685|G2100|D1|A|2108680182|107357685
2119035951831939|1701|Congressional District 1|1583912452|24872365|G5200|N|||||||||1583912452|24872365
2119035951832012|1702|Congressional District 2|10144441721|38973660|G5200|N|||||||||10144441721|38973660
2119035951831937|1703|Congressional District 3|398367913|7805688|G5200|N|||||||||398367913|7805688
2119035951832008|1704|Congressional District 4|248008036|3103857|G5200|N|||||||||248008036|3103857
2119035951831965|1705|Congressional District 5|401719867|7890245|G5200|N|||||||||401719867|7890245
2119035951831988|1706|Congressional District 6|583291206|11829557|G5200|N|||||||||583291206|11829557
2119035951832014|1707|Congressional District 7|177223780|2189439|G5200|N|||||||||177223780|2189439
2119035951831943|1708|Congressional District 8|739566105|14972234|G5200|N|||||||||739566105|14972234
2119035951831938|1709|Congressional District 9|434421933|11566487|G5200|N|||||||||434421933|11566487
2119035951832013|1710|Congressional District 10|1321079996|67346595|G5200|N|||||||||1321079996|67346595
2119035951832016|1711|Congressional District 11|2379439975|24371235|G5200|N|||||||||2379439975|24371235
2119035951831966|1712|Congressional District 12|36301113021|667472571|G5200|N|||||||||36301113021|667472571
2119035951831936|1713|Congressional District 13|5864544984|93021940|G5200|N|||||||||5864544984|93021940
2119035951831944|1714|Congressional District 14|5115116407|59799087|G5200|N|||||||||5115116407|59799087
2119035951831995|1715|Congressional District 15|43389735334|609023822|G5200|N|||||||||43389735334|609023822
2119035951831958|1716|Congressional District 16|23088287491|280308504|G5200|N|||||||||23088287491|280308504
2119035951831989|1717|Congressional District 17|11608190832|221294587|G5200|N|||||||||11608190832|221294587
2119035951832015|17ZZ|Congressional Districts not defined|0|4070752445|G5200|F|||||||||0|4070752445
2119035951821111|1801|Congressional District 1|2854674500|631236651|G5200|N|||||||||2854674500|631236651
2119035951821297|1802|Congressional District 2|11265243949|124869591|G5200|N|||||||||11264522075|124869591
2119035951821297|1802|Congressional District 2|11265243949|124869591|G5200|N|25190257576344|2890|Pokagon Reservation|13796489|202136|G2100|D1|A|721874|0
2119035951821066|1803|Congressional District 3|11371451806|142559418|G5200|N|||||||||11371451806|142559418
2119035951821266|1804|Congressional District 4|15790152319|76527640|G5200|N|||||||||15790152319|76527640
2119035951821152|1805|Congressional District 5|5684390659|37727748|G5200|N|||||||||5684390659|37727748
2119035951821236|1806|Congressional District 6|8501177496|41237412|G5200|N|||||||||8501177496|41237412
2119035951821302|1807|Congressional District 7|716459021|16103545|G5200|N|||||||||716459021|16103545
2119035951821143|1808|Congressional District 8|20968915898|312867165|G5200|N|||||||||20968915898|312867165
2119035951821095|1809|Congressional District 9|15636532577|158484471|G5200|N|||||||||15636532577|158484471
2119035951834849|1901|Congressional District 1|28087749011|396496066|G5200|N|||||||||28087749011|396496066
2119035951834868|1902|Congressional District 2|33417855897|214802020|G5200|N|||||||||33391079145|214802020
2119035951834868|1902|Congressional District 2|33417855897|214802020|G5200|N|25190654292550|3280|Sac and Fox/Meskwaki Settlement|26776752|0|G2100|D1|A|26776752|0
2119035951834838|1903|Congressional District 3|27642669757|195478420|G5200|N|||||||||27642669757|195478420
2119035951834862|1904|Congressional District 4|55511414183|279220383|G5200|N|||||||||55494268410|277984273
2119035951834862|1904|Congressional District 4|55511414183|279220383|G5200|N|25190389188990|2550|Omaha Reservation|795209725|7669509|G2100|D2|A|14578373|1190581
2119035951834862|1904|Congressional District 4|55511414183|279220383|G5200|N|25190487673920|2900|Ponca (NE) Trust Land|828880|0|G2100|D3|A|4263|0
2119035951834862|1904|Congressional District 4|55511414183|279220383|G5200|N|25190488321821|4625|Winnebago Reservation|457720066|2885400|G2100|D1|A|2563137|45529
2119035951824389|2001|Congressional District 1|128553092194|535352286|G5200|N|||||||||128238390760|535177801
2119035951824389|2001|Congressional District 1|128553092194|535352286|G5200|N|2519068090915|2980|Prairie Band of Potawatomi Nation Reservation|314701434|174485|G2100|D2|A|314701434|174485
2119035951824427|2002|Congressional District 2|39622907101|536298540|G5200|N|||||||||38953198505|534840578
2119035951824427|2002|Congressional District 2|39622907101|536298540|G5200|N|2519067799873|1590|Iowa (KS-NE) Reservation|51523593|15537|G2100|D1|A|35953284|0
2119035951824427|2002|Congressional District 2|39622907101|536298540|G5200|N|2519051424196|1770|Kickapoo (KS) Reservation|611934196|1457962|G2100|D2|A|611934196|1457962
2119035951824427|2002|Congressional District 2|39622907101|536298540|G5200|N|2519067799874|3285|Sac and Fox Nation Reservation|61143412|0|G2100|D1|A|20760662|0
2119035951824427|2002|Congressional District 2|39622907101|536298540|G5200|N|25190325693351|4910|Kickapoo (KS) Reservation/Sac and Fox Nation Trust Land joint-use area|1060454|0|G2170|D0|A|1060454|0
2119035951824383|2003|Congressional District 3|5857480424|83383414|G5200|N|||||||||5857480424|83383414
2119035951824409|2004|Congressional District 4|37720298155|190673257|G5200|N|||||||||37720298155|190673257
2119035951821423|2101|Congressional District 1|29785189981|1183439548|G5200|N|||||||||29785189981|1183439548
2119035951821954|2102|Congressional District 2|18886437238|398388380|G5200|N|||||||||18886437238|398388380
2119035951821325|2103|Congressional District 3|797009688|39792084|G5200|N|||||||||797009688|39792084
2119035951821822|2104|Congressional District 4|12558966110|307614207|G5200|N|||||||||12558966110|307614207
2119035951821664|2105|Congressional District 5|30433900119|336421262|G5200|N|||||||||30433900119|336421262
2119035951821775|2106|Congressional District 6|9821292944|102370222|G5200|N|||||||||9821292944|102370222
2119036330284367|2201|Congressional District 1|9459237777|12539375901|G5200|N|||||||||8909756993|12518800686
2119036330284367|2201|Congressional District 1|9459237777|12539375901|G5200|N|2519019626853120|9520|Bayou Lafourche SDTSA|97286070|2670713|G2150|D9|S|97286070|2670713
2119036330284367|2201|Congressional District 1|9459237777|12539375901|G5200|N|2519019626835766|9849|Pointe-au-Chien SDTSA|135439115|12835870|G2150|D9|S|43131574|802484
2119036330284367|2201|Congressional District 1|9459237777|12539375901|G5200|N|2519052530857|9960|United Houma Nation SDTSA|1482521704|54217561|G2150|D9|S|409063140|17102018
2119036330284379|2202|Congressional District 2|5197292071|980797016|G5200|N|||||||||5108865530|979862541
2119036330284379|2202|Congressional District 2|5197292071|980797016|G5200|N|2519052530857|9960|United Houma Nation SDTSA|1482521704|54217561|G2150|D9|S|88426541|934475
2119036330284381|2203|Congressional District 3|19743722438|7776188802|G5200|N|||||||||18482012486|7681654573
2119036330284381|2203|Congressional District 3|19743722438|7776188802|G5200|N|25190326673245|0635|Chitimacha Reservation|1819465|0|G2100|D2|A|1819465|0
2119036330284381|2203|Congressional District 3|19743722438|7776188802|G5200|N|2519019626850058|9735|Grand Caillou/Dulac SDTSA|175841836|46162291|G2150|D9|S|175841836|46162291
2119036330284381|2203|Congressional District 3|19743722438|7776188802|G5200|N|2519019626824611|9775|Isle de Jean Charles SDTSA|6709087|157484|G2150|D9|S|6709087|157484
2119036330284381|2203|Congressional District 3|19743722438|7776188802|G5200|N|2519019626835766|9849|Pointe-au-Chien SDTSA|135439115|12835870|G2150|D9|S|92307541|12033386
2119036330284381|2203|Congressional District 3|19743722438|7776188802|G5200|N|2519052530857|9960|United Houma Nation SDTSA|1482521704|54217561|G2150|D9|S|985032023|36181068
2119036330284397|2204|Congressional District 4|37820143534|1166703399|G5200|N|||||||||36909303546|1158770007
2119036330284397|2204|Congressional District 4|37820143534|1166703399|G5200|N|25190118082939|0795|Coushatta Reservation|4285734|18952|G2100|D1|A|4285734|18952
2119036330284397|2204|Congressional District 4|37820143534|1166703399|G5200|N|251902868871466|1690|Jena Band of Choctaw Reservation|1749154|13607|G2100|D2|A|1509784|13607
2119036330284397|2204|Congressional District 4|37820143534|1166703399|G5200|N|25190120458921|9515|Apache Choctaw SDTSA|221751364|2632531|G2150|D9|S|221751364|2632531
2119036330284397|2204|Congressional District 4|37820143534|1166703399|G5200|N|25190120234149|9630|Clifton Choctaw SDTSA|126394825|268159|G2150|D9|S|115974129|104022
2119036330284397|2204|Congressional District 4|37820143534|1166703399|G5200|N|25190118082940|9720|Four Winds Cherokee SDTSA|567318977|5164280|G2150|D9|S|567318977|5164280
2119036330284459|2205|Congressional District 5|27084261708|850881428|G5200|N|||||||||27080871864|850881428
2119036330284459|2205|Congressional District 5|27084261708|850881428|G5200|N|251902868871466|1690|Jena Band of Choctaw Reservation|1749154|13607|G2100|D2|A|239370|0
2119036330284459|2205|Congressional District 5|27084261708|850881428|G5200|N|25190118360991|4315|Tunica-Biloxi Reservation|3150474|0|G2100|D1|A|3150474|0
2119036330284465|2206|Congressional District 6|12609317897|423718436|G5200|N|||||||||11884955293|400836093
2119036330284465|2206|Congressional District 6|12609317897|423718436|G5200|N|25190507916428|9510|Adai Caddo SDTSA|378845135|4686067|G2150|D9|S|378845135|4686067
2119036330284465|2206|Congressional District 6|12609317897|423718436|G5200|N|25190120234149|9630|Clifton Choctaw SDTSA|126394825|268159|G2150|D9|S|10420696|164137
2119036330284465|2206|Congressional District 6|12609317897|423718436|G5200|N|2519015922734262|9836|Natchitoches SDTSA|335096773|18032139|G2150|D9|S|335096773|18032139
2119035951821968|2301|Congressional District 1|8539937969|4714432603|G5200|N|||||||||8539937969|4714432603
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|||||||||70470168910|6937911551
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|251903672139089|0115|Aroostook Band of Micmac Trust Land|4235781|0|G2100|D3|A|4235781|0
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|25190121230266|1530|Houlton Maliseet Reservation|5216253|22653|G2100|D1|A|5216253|22653
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|25190288439465|1575|Indian Township Reservation|97216884|17867564|G2100|D2|A|97216884|17867564
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|25190100884351|2695|Passamaquoddy Trust Land|373297861|15429335|G2100|D3|A|373297861|15429335
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|25190105052829|2760|Penobscot Reservation|396893006|58217806|G2100|D1|A|396893006|58217806
2119035951821982|2302|Congressional District 2|71348491003|7030504513|G5200|N|25190288439466|2850|Pleasant Point Reservation|1462308|1055604|G2100|D2|A|1462308|1055604
2119035951822042|2401|Congressional District 1|10014515326|4255709903|G5200|N|||||||||10014515326|4255709903
2119035951822150|2402|Congressional District 2|2101000350|106733898|G5200|N|||||||||2101000350|106733898
2119035951821989|2403|Congressional District 3|1296579061|288722418|G5200|N|||||||||1296579061|288722418
2119035951822126|2404|Congressional District 4|562601282|18437935|G5200|N|||||||||562601282|18437935
2119035951822079|2405|Congressional District 5|3928663404|2063064829|G5200|N|||||||||3928663404|2063064829
2119035951822113|2406|Congressional District 6|6203152751|96521312|G5200|N|||||||||6203152751|96521312
2119035951822158|2407|Congressional District 7|337275335|132139459|G5200|N|||||||||337275335|132139459
2119035951822054|2408|Congressional District 8|708108256|17841632|G5200|N|||||||||708108256|17841632
2119035963374588|2501|Congressional District 1|5784389558|154201019|G5200|N|||||||||5784389558|154201019
2119035963374667|2502|Congressional District 2|4620027940|206862064|G5200|N|||||||||4620007031|206862064
2119035963374667|2502|Congressional District 2|4620027940|206862064|G5200|N|25190515417210|9150|Hassanamisco Reservation|20909|0|G2100|D4|A|20909|0
2119035963374578|2503|Congressional District 3|1943394418|74394872|G5200|N|||||||||1943394418|74394872
2119035963374652|2504|Congressional District 4|1740998138|97346321|G5200|N|||||||||1740426113|97329349
2119035963374652|2504|Congressional District 4|1740998138|97346321|G5200|N|251906257435279|2147|Mashpee Wampanoag Trust Land|1276676|16972|G2100|D3|A|572025|16972
2119035963374631|2505|Congressional District 5|567991704|52757141|G5200|N|||||||||567991704|52757141
2119035963374640|2506|Congressional District 6|1379632403|864927646|G5200|N|||||||||1379632403|864927646
2119035963374683|2507|Congressional District 7|157190623|16217431|G5200|N|||||||||157190623|16217431
2119035963374605|2508|Congressional District 8|759881211|433779051|G5200|N|||||||||759881211|433779051
2119035963374587|2509|Congressional District 9|3250890903|5230168261|G5200|N|||||||||3248223063|5230146598
2119035963374587|2509|Congressional District 9|3250890903|5230168261|G5200|N|251906257435279|2147|Mashpee Wampanoag Trust Land|1276676|16972|G2100|D3|A|704651|0
2119035963374587|2509|Congressional District 9|3250890903|5230168261|G5200|N|25190518172833|4530|Wampanoag-Aquinnah Trust Land|1963189|21663|G2100|D3|A|1963189|21663
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|||||||||69417305356|78301759110
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|25190708937317|0170|Bay Mills Reservation|14254157|291386|G2100|D1|A|14254157|291386
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|25190101658986|1370|Grand Traverse Reservation|3778033|0|G2100|D1|A|3778033|0
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|25190298181603|1410|Hannahville Indian Community|23675194|0|G2100|D1|A|23675194|0
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|2519054426358|1610|Isabella Reservation|564939359|4453542|G2100|D1|A|3393909|27650
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|251901174848527|1830|Lac Vieux Desert Reservation|1084321|0|G2100|D2|A|1084321|0
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|25190305259659|1880|L'Anse Reservation|238227727|46825041|G2100|D1|A|238227727|46825041
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|2519059134993|1963|Little Traverse Bay Reservation|4842061|10502|G2100|D1|A|4842061|10502
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|25190308468072|2580|Ontonagon Reservation|9679643|0|G2100|D2|A|9679643|0
2119035964529590|2601|Congressional District 1|69721319636|78348958948|G5200|N|25190176433223|3635|Sault Ste. Marie Reservation|5079235|45259|G2100|D1|A|5079235|45259
2119035964529601|2602|Congressional District 2|25135212796|8709692404|G5200|N|||||||||24564863961|8705259205
2119035964529601|2602|Congressional District 2|25135212796|8709692404|G5200|N|2519054426358|1610|Isabella Reservation|564939359|4453542|G2100|D1|A|561545450|4425892
2119035964529601|2602|Congressional District 2|25135212796|8709692404|G5200|N|25190103924027|1960|Little River Reservation|8803385|7307|G2100|D1|A|8803385|7307
2119035964529559|2603|Congressional District 3|2084530766|2799165424|G5200|N|||||||||2084530766|2799165424
2119035964529595|2604|Congressional District 4|6180137787|3931986824|G5200|N|||||||||6173777400|3931824898
2119035964529595|2604|Congressional District 4|6180137787|3931986824|G5200|N|25190495639721|1550|Huron Potawatomi Reservation|843668|18193|G2100|D1|A|341470|0
2119035964529595|2604|Congressional District 4|6180137787|3931986824|G5200|N|251903207661444|2150|Match-e-be-nash-she-wish Band of Pottawatomi Reservation|3011821|52672|G2100|D1|A|3011821|52672
2119035964529595|2604|Congressional District 4|6180137787|3931986824|G5200|N|25190257576344|2890|Pokagon Reservation|13796489|202136|G2100|D1|A|3007096|109254
2119035964529592|2605|Congressional District 5|13553680158|3225176683|G5200|N|||||||||13543110441|3225065608
2119035964529592|2605|Congressional District 5|13553680158|3225176683|G5200|N|25190495639721|1550|Huron Potawatomi Reservation|843668|18193|G2100|D1|A|502198|18193
2119035964529592|2605|Congressional District 5|13553680158|3225176683|G5200|N|25190257576344|2890|Pokagon Reservation|13796489|202136|G2100|D1|A|10067519|92882
2119035964529594|2606|Congressional District 6|2533342881|102124118|G5200|N|||||||||2533342881|102124118
2119035964529607|2607|Congressional District 7|7161312297|127919788|G5200|N|||||||||7161312297|127919788
2119035964529591|2608|Congressional District 8|5775192390|580294382|G5200|N|||||||||5775192390|580294382
2119035964529570|2609|Congressional District 9|12012945458|5856335202|G5200|N|||||||||12012945458|5856335202
2119035964529604|2610|Congressional District 10|588604483|37211035|G5200|N|||||||||588604483|37211035
2119035964530011|2611|Congressional District 11|815927102|54562019|G5200|N|||||||||815927102|54562019
2119035964529593|2612|Congressional District 12|494817640|1322311|G5200|N|||||||||494817640|1322311
2119035964529548|2613|Congressional District 13|557580879|97454260|G5200|N|||||||||557580879|97454260
2119035951824213|2701|Congressional District 1|31696631195|561313409|G5200|N|||||||||31685080390|557859346
2119035951824213|2701|Congressional District 1|31696631195|561313409|G5200|N|2519097158913|1450|Ho-Chunk Nation Reservation|41267340|244054|G2100|D1|A|1236779|71
2119035951824213|2701|Congressional District 1|31696631195|561313409|G5200|N|25190255492863|2985|Prairie Island Indian Community|10374005|3453992|G2100|D1|A|10314026|3453992
2119035951824243|2702|Congressional District 2|4475031221|212413973|G5200|N|||||||||4462472823|212402590
2119035951824243|2702|Congressional District 2|4475031221|212413973|G5200|N|25190255492863|2985|Prairie Island Indian Community|10374005|3453992|G2100|D1|A|59979|0
2119035951824243|2702|Congressional District 2|4475031221|212413973|G5200|N|25190466658767|3680|Shakopee Mdewakanton Sioux Community|20689015|11383|G2100|D1|A|12498419|11383
2119035951824207|2703|Congressional District 3|1212447053|126661876|G5200|N|||||||||1212447053|126661876
2119035951824238|2704|Congressional District 4|785183064|79859521|G5200|N|||||||||785183064|79859521
2119035951824230|2705|Congressional District 5|338801927|16523255|G5200|N|||||||||338801927|16523255
2119035951824235|2706|Congressional District 6|6434969741|338372347|G5200|N|||||||||6434969741|338372347
2119035951824253|2707|Congressional District 7|80378750068|2565861595|G5200|N|||||||||80337969340|2565607879
2119035951824253|2707|Congressional District 7|80378750068|2565861595|G5200|N|25190688053524|2055|Lower Sioux Indian Community|6962140|124999|G2100|D2|A|6962140|124999
2119035951824253|2707|Congressional District 7|80378750068|2565861595|G5200|N|25190464159532|2285|Minnesota Chippewa Trust Land|1162889|0|G2100|D3|A|169605|0
2119035951824253|2707|Congressional District 7|80378750068|2565861595|G5200|N|25190460984248|3100|Red Lake Reservation|2287185233|977029571|G2100|D2|A|27684089|13230
2119035951824253|2707|Congressional District 7|80378750068|2565861595|G5200|N|25190682386732|4445|Upper Sioux Community|5964894|115487|G2100|D1|A|5964894|115487
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|||||||||71915532894|12809213080
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190464159530|0335|Bois Forte Reservation|522584001|31548528|G2100|D1|A|522584001|31548528
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190464159531|1125|Fond du Lac Reservation|400121469|12665337|G2100|D1|A|398717108|12651984
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190254402572|1355|Grand Portage Reservation|193024533|3189582|G2100|D1|A|193024533|3189582
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190505929534|1940|Leech Lake Reservation|2521228047|872845985|G2100|D1|A|2521228047|872845985
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190461128296|2270|Mille Lacs Reservation|255793793|162846236|G2100|D1|A|255793793|162846236
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190464159532|2285|Minnesota Chippewa Trust Land|1162889|0|G2100|D3|A|993284|0
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190460984248|3100|Red Lake Reservation|2287185233|977029571|G2100|D2|A|2259501144|977016341
2119035951824222|2708|Congressional District 8|80910343301|15048858250|G5200|N|25190506086193|4595|White Earth Reservation|2842968497|179546514|G2100|D1|A|2842968497|179546514
2119035951822243|2801|Congressional District 1|25749355268|395672699|G5200|N|||||||||25749355268|395672699
2119035951822544|2802|Congressional District 2|46607885799|1058493814|G5200|N|||||||||46588861705|1058415038
2119035951822544|2802|Congressional District 2|46607885799|1058493814|G5200|N|2519046721264|2300|Mississippi Choctaw Reservation|137017690|294974|G2100|D1|A|19024094|78776
2119035951822206|2803|Congressional District 3|30361366786|260126644|G5200|N|||||||||30245111165|259910446
2119035951822206|2803|Congressional District 3|30361366786|260126644|G5200|N|2519046721264|2300|Mississippi Choctaw Reservation|137017690|294974|G2100|D1|A|116255621|216198
2119035951822325|2804|Congressional District 4|18813879952|2201498519|G5200|N|||||||||18812837383|2201498519
2119035951822325|2804|Congressional District 4|18813879952|2201498519|G5200|N|2519046721264|2300|Mississippi Choctaw Reservation|137017690|294974|G2100|D1|A|1042569|0
2119035951822595|2901|Congressional District 1|642206906|27393195|G5200|N|||||||||642206906|27393195
2119035951823076|2902|Congressional District 2|4637864382|79087135|G5200|N|||||||||4637864382|79087135
2119035951822585|2903|Congressional District 3|19644595459|293025728|G5200|N|||||||||19644595459|293025728
2119035951823009|2904|Congressional District 4|37179605186|801333846|G5200|N|||||||||37179605186|801333846
2119035951822697|2905|Congressional District 5|1093783225|23559915|G5200|N|||||||||1093783225|23559915
2119035951822871|2906|Congressional District 6|52459015915|593025506|G5200|N|||||||||52459015915|593025506
2119035951823228|2907|Congressional District 7|14958659175|231413928|G5200|N|||||||||14958659175|231413928
2119035951822689|2908|Congressional District 8|47436833427|438376537|G5200|N|||||||||47436833427|438376537
2119035951823310|3001|Congressional District 1|104033543648|1580588293|G5200|N|||||||||92876679022|1193311545
2119035951823310|3001|Congressional District 1|104033543648|1580588293|G5200|N|25190486631835|0305|Blackfeet Indian Reservation|6143397568|71008874|G2100|D1|A|6143397568|71008874
2119035951823310|3001|Congressional District 1|104033543648|1580588293|G5200|N|25190699369470|1110|Flathead Reservation|5013467058|316267874|G2100|D2|A|5013467058|316267874
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|||||||||249978824421|2206384518
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|25190683329958|0845|Crow Reservation|9313966607|29979143|G2100|D1|A|9313966607|29979143
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|25190605999273|1150|Fort Belknap Reservation|2628310618|9863086|G2100|D1|A|2628310618|9863086
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|2519077938408|1250|Fort Peck Indian Reservation|8517638838|35225928|G2100|D1|A|8517638838|35225928
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|25190502338975|2490|Northern Cheyenne Indian Reservation|1831651004|332435|G2100|D1|A|1828956694|332435
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|25190109874036|3205|Rocky Boy's Reservation|443943669|439653|G2100|D1|A|443943669|439653
2119035951823350|3002|Congressional District 2|272940130247|2286101308|G5200|N|2519047403079|4345|Turtle Mountain Reservation|588982155|25804013|G2100|D1|A|228489400|3876545
2119035951823462|3101|Congressional District 1|15494032149|184100372|G5200|N|||||||||15312031217|183528796
2119035951823462|3101|Congressional District 1|15494032149|184100372|G5200|N|25190389188990|2550|Omaha Reservation|795209725|7669509|G2100|D2|A|181997553|571576
2119035951823462|3101|Congressional District 1|15494032149|184100372|G5200|N|25190487673920|2900|Ponca (NE) Trust Land|828880|0|G2100|D3|A|3379|0
2119035951823466|3102|Congressional District 2|3157603723|77282209|G5200|N|||||||||3157603723|77282209
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|||||||||178745303971|1070725789
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|2519067799873|1590|Iowa (KS-NE) Reservation|51523593|15537|G2100|D1|A|15570309|15537
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|25190389188990|2550|Omaha Reservation|795209725|7669509|G2100|D2|A|598633799|5907352
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|25190122522120|2810|Pine Ridge Reservation|11247589178|27448125|G2100|D2|A|2040843|195475
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|25190487673920|2900|Ponca (NE) Trust Land|828880|0|G2100|D3|A|821238|0
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|2519067799874|3285|Sac and Fox Nation Reservation|61143412|0|G2100|D1|A|40382750|0
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|25190487673921|3565|Santee Reservation|447827820|30051352|G2100|D2|A|447827820|30051352
2119035951823444|3103|Congressional District 3|180305737659|1109735376|G5200|N|25190488321821|4625|Winnebago Reservation|457720066|2885400|G2100|D1|A|455156929|2839871
2119035951823495|3201|Congressional District 1|2589025406|49891535|G5200|N|||||||||2589025406|49891535
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|||||||||165513023893|715584240
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190680824189|0165|Battle Mountain Reservation|2733620|0|G2100|D1|A|2733620|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190492026228|0440|Campbell Ranch|6708986|0|G2100|D2|A|6708986|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190492649590|0510|Carson Colony|730858|0|G2100|D2|A|730858|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190628028762|0940|Dresslerville Colony|3226855|0|G2100|D2|A|3226855|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190388266578|0965|Duck Valley Reservation|1166983076|5248490|G2100|D2|A|581756101|1562554
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190642424005|1005|Elko Colony|781013|0|G2100|D2|A|781013|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190533762187|1040|Ely Reservation|14668846|0|G2100|D2|A|14668846|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190489231074|1070|Fallon Paiute-Shoshone Colony|435539|0|G2100|D1|A|435539|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190489231075|1075|Fallon Paiute-Shoshone Reservation|33772528|0|G2100|D1|A|33772528|0
2119035951823530|3202|Congressional District 2|168519096772|1172371520|G5200|N|25190397805509|1210|Fort McDermitt Indian Reservation|140874984|0|G2100|D2|A|67587227|0
